image_id,split,has_annotations,total_instances,falsecopper,missinghole,mousebite,opencircuit,pinhole,scratch,shortcircuit,spur
01_open-circuit_pinhole_10_jpg.rf.584cc903d0cc271c3de99667ba756b73.jpg,train,Yes,7,0,0,0,3,4,0,0,0
01_open-circuit_pinhole_11_jpg.rf.a4fc0ada68f8d165ef18a9911340fee4.jpg,train,Yes,7,0,0,0,3,4,0,0,0
01_open-circuit_pinhole_11_jpg.rf.b5e4f6fa1e1142dd8c5fb5dc83df2af1.jpg,train,Yes,7,0,0,0,3,4,0,0,0
01_open-circuit_pinhole_12_jpg.rf.059c90e5c50fb0b84e9a67c672d8f51e.jpg,train,Yes,7,0,0,0,3,4,0,0,0
01_open-circuit_pinhole_12_jpg.rf.91ffab112981671f1cadd58b78f21d6e.jpg,train,Yes,7,0,0,0,3,4,0,0,0
01_open-circuit_pinhole_13_jpg.rf.a12c8b001b04b66a0dc65231af64a10b.jpg,train,Yes,7,0,0,0,3,4,0,0,0
01_open-circuit_pinhole_14_jpg.rf.4d20f3b7442a522bfc1202e60edd9e69.jpg,train,Yes,7,0,0,0,3,4,0,0,0
01_open-circuit_pinhole_14_jpg.rf.adcf372fc678fa0601e471b17b505b8b.jpg,train,Yes,7,0,0,0,3,4,0,0,0
01_open-circuit_pinhole_14_jpg.rf.ef7ccf501e6ea5292f46be9f03dff2c6.jpg,train,Yes,7,0,0,0,3,4,0,0,0
01_open-circuit_pinhole_15_jpg.rf.2dceff0d2be3884ce69d0db7ae2dc231.jpg,train,Yes,7,0,0,0,3,4,0,0,0
01_open-circuit_pinhole_16_jpg.rf.f39b83ac6eedce9d25ca6c2ac9e5da6c.jpg,train,Yes,6,0,0,0,2,4,0,0,0
01_open-circuit_scratch_02_jpg.rf.b94232249565897edd45a6ce12451089.jpg,train,Yes,6,0,0,0,3,0,3,0,0
01_open-circuit_scratch_03_jpg.rf.01df022cf2f4bfccca0cce156e463267.jpg,train,Yes,6,0,0,0,3,0,3,0,0
01_open-circuit_scratch_03_jpg.rf.8904b1324ecd56902ac2f621232877f3.jpg,train,Yes,6,0,0,0,3,0,3,0,0
01_open-circuit_scratch_03_jpg.rf.c59889cc504435b14b89b28a845e9513.jpg,train,Yes,6,0,0,0,3,0,3,0,0
01_open-circuit_scratch_04_jpg.rf.4d7d5aaf32f23a786d82f1a2d320580c.jpg,train,Yes,6,0,0,0,3,0,3,0,0
01_open-circuit_scratch_05_jpg.rf.396ceb0e72edc54cb1476789be2670c4.jpg,train,Yes,5,0,0,0,3,0,2,0,0
01_open-circuit_scratch_08_jpg.rf.561f2d9252e7e2cb5f6f4e95e480ed9f.jpg,train,Yes,5,0,0,0,3,0,2,0,0
01_open-circuit_scratch_08_jpg.rf.c81b8aaa123f7fd73960eaa0c3ca8318.jpg,train,Yes,5,0,0,0,3,0,2,0,0
01_open-circuit_scratch_08_jpg.rf.f9774a9eb663fcfc425fa462cacfa235.jpg,train,Yes,5,0,0,0,3,0,2,0,0
01_open-circuit_scratch_1_jpg.rf.06cf169144e99d8746bae56d95e905a3.jpg,train,Yes,6,0,0,0,3,0,3,0,0
01_open-circuit_scratch_1_jpg.rf.aa85ab59a1f77e7bb73c1158c2662f52.jpg,train,Yes,6,0,0,0,3,0,3,0,0
01_open-circuit_scratch_6_jpg.rf.8a4d094ad48d42f42825687896cf76cf.jpg,train,Yes,5,0,0,0,3,0,2,0,0
01_open-circuit_scratch_6_jpg.rf.9347315e7fe9830069f3f723266f56e8.jpg,train,Yes,5,0,0,0,3,0,2,0,0
01_open-circuit_scratch_6_jpg.rf.cc7f91baa43ac17a2492dc72ff8052cc.jpg,train,Yes,5,0,0,0,3,0,2,0,0
01_open-circuit_scratch_7_jpg.rf.0004874cce280ce4d01f1522c7549b8f.jpg,train,Yes,6,0,0,0,3,0,3,0,0
01_open-circuit_scratch_7_jpg.rf.ca9d41f769588ea6dbd25ef5ecc30e97.jpg,train,Yes,6,0,0,0,3,0,3,0,0
01_open_circuit_01_jpg.rf.76bb6ab3a6d05536ebb0045af2ba2b6a.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_01_jpg.rf.ab0fc7c220c2110a30d0c9b1d769027b.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_03_jpg.rf.2fd994fbfa50963e720c85f01eaf2bb5.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_03_jpg.rf.7a567de8b586611c079800bb8d30dda0.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_03_jpg.rf.95419f77a18ab0b2f9c5fb7a58d7a611.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_05_jpg.rf.3082060aaf5894e18af2b824d37b4ad3.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_05_jpg.rf.a552dbee77ea8361f63593058799b9cb.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_06_jpg.rf.3dfac5adde5f6869498f0f74886ddff7.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_07_jpg.rf.2676c09aeafff6792907cc4bada3b6bd.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_07_jpg.rf.3f05be18696530df72833ca537dbcbf1.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_08_jpg.rf.f475a8a55bea86cc67a4a4592783221d.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_09_jpg.rf.0701976360b89c329e504e08774cbd8d.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_10_jpg.rf.bfb484225201861ee6d5a8a8753c18ef.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_10_jpg.rf.c7b2918eabccecccdee7b558c0414568.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_10_jpg.rf.ff04e77203bbb682124d2071da204e0b.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_11_jpg.rf.5e3358ccb400e98ecc1de32fd0808e5d.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_11_jpg.rf.e233b64775e4528338de50445f625cc2.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_12_jpg.rf.8a442123ca03996bbbf33f4df9dcbbf5.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_12_jpg.rf.b99ef7e6685a584fa5251a9e96573713.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_12_jpg.rf.bcdd44d3e09f66d9389b3cd5d17b6f40.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_12_jpg.rf.eff26f57906ecc1f3d3458a321ab324f.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_14_jpg.rf.1473a356ece32fd4d9ae818a79e3644b.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_14_jpg.rf.1a95e8518978ed3870a1c3f9302e36fd.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_14_jpg.rf.45c035e65eb7b9ad05c6c28457f038d9.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_15_jpg.rf.2eff7a46863bc1ef006daa851f074c99.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_15_jpg.rf.715a861a280f207450a97747562143a2.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_18_jpg.rf.743935d371c9e81938237ea9db235086.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_open_circuit_18_jpg.rf.76eed22274cd1ef89e1236e5e98aade0.jpg,train,Yes,3,0,0,0,3,0,0,0,0
01_pinhole_01_jpg.rf.2aadfd23eb3fececbb393e4aeee8876f.jpg,train,Yes,2,0,0,0,0,2,0,0,0
01_pinhole_02_jpg.rf.cfa9e3d0fba929fa9284d08b9eefd664.jpg,train,Yes,2,0,0,0,0,2,0,0,0
01_pinhole_04_jpg.rf.f51b03bed95b40c5099f39a667093cf0.jpg,train,Yes,3,0,0,0,0,3,0,0,0
01_pinhole_07_jpg.rf.3cd733b618df8bd83fac16d74d33e446.jpg,train,Yes,3,0,0,0,0,3,0,0,0
01_pinhole_07_jpg.rf.b13ea0e864960cf7b869bf69d1c43c1e.jpg,train,Yes,3,0,0,0,0,3,0,0,0
01_pinhole_07_jpg.rf.c4a3961542b41ab0de1dd3a69fec5b1d.jpg,train,Yes,3,0,0,0,0,3,0,0,0
01_pinhole_10_jpg.rf.1d4238169fba6907b816e816f6e58567.jpg,train,Yes,3,0,0,0,0,3,0,0,0
01_pinhole_10_jpg.rf.e2b451244ce493de6ddbfa8806aab68d.jpg,train,Yes,3,0,0,0,0,3,0,0,0
01_pinhole_10_jpg.rf.f215377f4f3402e76114a1d8854f6303.jpg,train,Yes,3,0,0,0,0,3,0,0,0
01_pinhole_11_jpg.rf.367c59ca352f049b9ce67c55c59907e6.jpg,train,Yes,3,0,0,0,0,3,0,0,0
01_pinhole_11_jpg.rf.890237e30c7b14cdca1c3df2c5d1acba.jpg,train,Yes,3,0,0,0,0,3,0,0,0
01_pinhole_11_jpg.rf.8da23dd9e684ea265fcbf2a9d2e1383b.jpg,train,Yes,3,0,0,0,0,3,0,0,0
01_pinhole_11_jpg.rf.eaf704859393d0d587d662b3bc616276.jpg,train,Yes,3,0,0,0,0,3,0,0,0
01_pinhole_12_jpg.rf.f302709a7c175a4179df50489ad4f97f.jpg,train,Yes,3,0,0,0,0,3,0,0,0
01_pinhole_scratch_01_jpg.rf.12f65bdd70aab22d3eb098b3dcbf79ba.jpg,train,Yes,5,0,0,0,0,2,3,0,0
01_pinhole_scratch_02_jpg.rf.358238b862941fc0394b49d1950d4ac2.jpg,train,Yes,4,0,0,0,0,2,2,0,0
01_pinhole_scratch_02_jpg.rf.e9cf9fabb93e4fba52e409385d3bb743.jpg,train,Yes,4,0,0,0,0,2,2,0,0
01_pinhole_scratch_03_jpg.rf.4cffb78e425a5ee1c8426e111d46ab7a.jpg,train,Yes,4,0,0,0,0,2,2,0,0
01_pinhole_scratch_03_jpg.rf.a6bfccbad9856495ffd8bf467ded48c2.jpg,train,Yes,4,0,0,0,0,2,2,0,0
01_pinhole_scratch_03_jpg.rf.f7bee1a6c0d7a9e9b11374e98de3ba4d.jpg,train,Yes,4,0,0,0,0,2,2,0,0
01_pinhole_scratch_04_jpg.rf.4d1ea391e6d052e317a1bd12e054e2b6.jpg,train,Yes,5,0,0,0,0,3,2,0,0
01_pinhole_scratch_04_jpg.rf.90d4b20b2013484a00854a6c1d888058.jpg,train,Yes,5,0,0,0,0,3,2,0,0
01_pinhole_scratch_05_jpg.rf.f500c5275507dd1955e6c1cf2588a0cc.jpg,train,Yes,5,0,0,0,0,3,2,0,0
01_scratch_04_jpg.rf.01a4ebe10617f8007f49691d9749a6e9.jpg,train,Yes,2,0,0,0,0,0,2,0,0
01_scratch_05_jpg.rf.901201d36f213437de0c0bd0f9b599c2.jpg,train,Yes,2,0,0,0,0,0,2,0,0
01_scratch_05_jpg.rf.9ea557f3d995f6d47ef938a175aa55d7.jpg,train,Yes,2,0,0,0,0,0,2,0,0
01_scratch_05_jpg.rf.f3a31981ff3d3a1b862d506f1ecbbb22.jpg,train,Yes,2,0,0,0,0,0,2,0,0
01_scratch_06_jpg.rf.baa0f77f4b208bd1d1333a13e59ea61d.jpg,train,Yes,3,0,0,0,0,0,3,0,0
01_scratch_06_jpg.rf.fe47da7b35967c96b9504f740ff79a3b.jpg,train,Yes,3,0,0,0,0,0,3,0,0
01_scratch_08_jpg.rf.00b70f5b9aebdff9bc997528738f61f6.jpg,train,Yes,3,0,0,0,0,0,3,0,0
01_scratch_08_jpg.rf.c160816bfe14126ea9adcb0036eb250b.jpg,train,Yes,3,0,0,0,0,0,3,0,0
01_scratch_08_jpg.rf.c4735178a0ad1e6d4f772f4f50f7edcc.jpg,train,Yes,3,0,0,0,0,0,3,0,0
01_scratch_09_jpg.rf.4a74f72cbd75df1ca2fc76af7507bbd9.jpg,train,Yes,4,0,0,0,0,0,4,0,0
01_scratch_10_jpg.rf.91b6a8439bec4a9b22dd1fecccedcdb1.jpg,train,Yes,4,0,0,0,0,0,4,0,0
01_scratch_11_jpg.rf.f014b770c1d392ed25e801be7e08d06c.jpg,train,Yes,4,0,0,0,0,0,4,0,0
01_short_01_jpg.rf.59adaf241538e8e85ae9de3a4332288a.jpg,train,Yes,3,0,0,0,0,0,0,3,0
01_short_01_jpg.rf.eea872041e9855f7a4ebfb8c663bb877.jpg,train,Yes,3,0,0,0,0,0,0,3,0
01_short_02_jpg.rf.83a01ef516ec26a19b579344afbba27c.jpg,train,Yes,3,0,0,0,0,0,0,3,0
01_short_02_jpg.rf.fb9a90af7f8794f8e5d8a774f722ec6c.jpg,train,Yes,3,0,0,0,0,0,0,3,0
01_short_03_jpg.rf.4063527b057c6c62503a94410912d207.jpg,train,Yes,3,0,0,0,0,0,0,3,0
01_short_03_jpg.rf.77ac039b0c6fa00829346c683d68812a.jpg,train,Yes,3,0,0,0,0,0,0,3,0
01_short_03_jpg.rf.eeccc2096ed9147eefec03d3d3ddfbc1.jpg,train,Yes,3,0,0,0,0,0,0,3,0
01_short_04_jpg.rf.b81f2aa239b3de0b4d92656ed4042a92.jpg,train,Yes,3,0,0,0,0,0,0,3,0
01_short_05_jpg.rf.dde27a61eb5464b0f132cadf20112c0a.jpg,train,Yes,3,0,0,0,0,0,0,3,0
01_short_06_jpg.rf.4c78fd49c1c0daf3c3f5ac7c661ce814.jpg,train,Yes,3,0,0,0,0,0,0,3,0
01_short_06_jpg.rf.61e23fe3f4ccbf7f39d25108f3ef1b54.jpg,train,Yes,3,0,0,0,0,0,0,3,0
01_short_06_jpg.rf.d91f13bc04cf86dd46f842566c76dd6e.jpg,train,Yes,3,0,0,0,0,0,0,3,0
01_short_07_jpg.rf.a46ed9d02b1efbc44f86bfdf7f06b41a.jpg,train,Yes,3,0,0,0,0,0,0,3,0
01_short_07_jpg.rf.f02b20c2feadaf0da5c317758ee85080.jpg,train,Yes,3,0,0,0,0,0,0,3,0
01_short_08_jpg.rf.8ed58539c1cf0c648b9c757f74338ff3.jpg,train,Yes,3,0,0,0,0,0,0,3,0
01_short_08_jpg.rf.a721c59af17ecba15b9f8baaa87375f2.jpg,train,Yes,3,0,0,0,0,0,0,3,0
01_short_09_jpg.rf.46c57e8f3432930852af1b062d4fd9fd.jpg,train,Yes,6,0,0,0,0,0,0,6,0
01_short_09_jpg.rf.9170412c747dcb39abd72e198097239f.jpg,train,Yes,6,0,0,0,0,0,0,6,0
01_short_09_jpg.rf.e10e89f86dde2665863fb3717d7c6cf4.jpg,train,Yes,6,0,0,0,0,0,0,6,0
01_short_09_jpg.rf.ea11d50f68fc4aea095a91324e5727d6.jpg,train,Yes,6,0,0,0,0,0,0,6,0
01_short_10_jpg.rf.83e9911d3bc391fd8c4c966df0adcc5d.jpg,train,Yes,3,0,0,0,0,0,0,3,0
01_short_10_jpg.rf.d8007809c2a7ae647aeb96a546491749.jpg,train,Yes,3,0,0,0,0,0,0,3,0
01_short_11_jpg.rf.1edaeb2fa52077dbcf303c3d7c6282a9.jpg,train,Yes,4,0,0,0,0,0,0,4,0
01_short_11_jpg.rf.22a1cf1e366545daffb506bc055cb0f4.jpg,train,Yes,4,0,0,0,0,0,0,4,0
01_short_11_jpg.rf.b1173d8fa3cdb932d60ba86277e80063.jpg,train,Yes,4,0,0,0,0,0,0,4,0
01_short_12_jpg.rf.21261110166d4c961068899531577846.jpg,train,Yes,4,0,0,0,0,0,0,4,0
